person_id,GP,PTS,FG_PCT,FG3_PCT,FT_PCT,REB,AST,STL,BLK,from_year,to_year
101131,618.0,5.190805265165956,0.4835999999999999,0.0,0.5342,3.8259693043201666,0.3961361788443785,0.3540082793082008,0.7308506887308611,2005,2014
101132,409.0,8.621120941214375,0.42271428571428576,0.306,0.7620000000000001,3.5244869616544565,0.7947082684002279,0.3728489791517332,0.1660982589930257,2005,2012
101133,618.0,5.028681657714155,0.5339166666666667,0.03166666666666667,0.6475833333333333,4.025681174421845,0.5470092970448398,0.5437254514857753,0.6890871023662622,2007,2019
101134,51.0,3.135174418604651,0.437,0.0,0.798,1.7107558139534884,0.33139534883720934,0.2761627906976744,0.011627906976744186,2005,2006
101135,884.0,12.485380195183776,0.5439285714285714,0.02378571428571429,0.7550714285714285,8.20564145225831,2.0661007679505645,0.694376814220252,0.418842616541615,2005,2016
101136,157.0,7.697111631537862,0.3973333333333333,0.3606666666666667,0.8723333333333333,1.266822794691647,1.0098360655737704,0.3289617486338798,0.07494145199063232,2005,2008
101137,127.0,3.3763040238450075,0.392,0.3,0.7805,1.2423000496770988,1.3740685543964233,0.5425981122702435,0.07824143070044709,2005,2006
101138,758.0,7.812072088324274,0.48675000000000007,0.07891666666666668,0.8124166666666667,4.1876945353243,0.7054094855040581,0.3527916747870852,0.5751167759859415,2005,2016
101139,902.0,8.1427046884987,0.3755555555555556,0.32033333333333336,0.7578888888888888,2.037050081180013,0.9632474903018424,0.638639378959849,0.2745539958861143,2005,2021
101141,1050.0,9.888089664457079,0.43324999999999997,0.36345,0.74535,5.529642470273254,1.0858397696654185,0.7137214898243265,0.3473560001431485,2006,2020
101142,490.0,3.6308910710098883,0.5380833333333332,0.0,0.48550000000000004,3.458208429586545,1.0900817049338152,0.4783066902278918,1.036161727669228,2005,2014
101143,188.0,2.8952185495663763,0.32071428571428573,0.2642857142857143,0.5834285714285714,0.8492493014232144,1.5359867185954144,0.4079526753439797,0.021645021645021644,2005,2009
101144,229.0,3.1538328170871273,0.2905,0.20375000000000001,0.620625,0.8448097041847042,0.44858685375926755,0.1999999222520774,0.08814592974075733,2005,2011
101145,891.0,17.96513326179305,0.44657142857142856,0.3055714285714286,0.7722857142857144,3.4585739051198847,4.710966933552568,1.6206402130668238,0.3287661445033855,2005,2016
101146,85.0,3.628739316239316,0.4235,0.2135,0.7755,0.6362179487179488,1.5240384615384617,0.2467948717948718,0.013888888888888888,2008,2009
101147,17.0,2.764705882352941,0.605,0.0,0.167,2.1176470588235294,0.11764705882352941,0.11764705882352941,0.4117647058823529,2005,2005
101148,5.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2006,2006
101149,6.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,2005,2006
101150,1270.0,13.339941741660969,0.4176190476190476,0.3503809523809524,0.8314761904761904,2.1885010020431626,3.2274348329774063,0.8061717495941766,0.16897128842982556,2005,2021
101152,26.0,6.191729323308271,0.406,0.3265,0.7985,1.8383458646616542,0.7518796992481203,0.3082706766917293,0.02631578947368421,2005,2006
